,playerid,Name,Position(s),Team,Salary,dollar_value,Surplus,Values,Adjusted,Overall_Value,R,HR,RBI,SB,ex_AVE,K,W,SV,ex_WHIP,ex_ERA,Group,Tier,Stuff+,brl_percent,brl_percentile,whiff_percent
6446,sa918634,None,Not Available,FA,0.0,0.0,0.0,-1.679491174192123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.92865,0.52405,0.0,-6.068300000000002,-3.4020633333333334,0,10,0.0,0.0,0.0,0.0
6447,sa3017461,None,Not Available,FA,0.0,0.0,0.0,-1.7384154699701988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.91455,2.02305,0.0,-11.3898,-5.453431666666667,0,10,0.0,0.0,0.0,0.0
6448,21327,None,Not Available,FA,0.0,0.0,0.0,-1.6809404365752971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2656,0.7919545,0.0,-8.836808000000001,-3.3967358333333335,0,10,122.0,0.0,0.0,0.0
6449,sa3003159,None,Not Available,FA,0.0,0.0,0.0,-1.6858382656311468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.361633333333334,1.0845333333333333,0.0,-7.249166666666667,-4.686866666666667,0,10,0.0,0.0,0.0,0.0
6450,20476,None,Not Available,FA,0.0,0.0,0.0,-1.6934926421094985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.91475,2.02355,0.0,-12.878599999999999,-4.981216666666667,0,10,82.0,0.0,0.0,0.0
6451,sa3017978,None,Not Available,FA,0.0,0.0,0.0,-1.6952198033036852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.89835,2.52575,0.0,-11.366549999999997,-6.842209999999999,0,10,0.0,0.0,0.0,0.0
6452,sa3004637,None,Not Available,FA,0.0,0.0,0.0,-1.7007216305026174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4139,1.52415,0.0,-10.137100000000004,-3.8190850000000007,0,10,0.0,0.0,0.0,0.0
6453,sa3021465,None,Not Available,FA,0.0,0.0,0.0,-1.7019733056788566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.82135,1.01955,0.0,-7.471350000000002,-3.8592449999999996,0,10,0.0,0.0,0.0,0.0
6454,sa3011727,None,Not Available,FA,0.0,0.0,0.0,-1.7336456091790364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4121,0.52185,0.0,-6.327400000000001,-3.3557399999999995,0,10,0.0,0.0,0.0,0.0
6455,sa3006959,None,Not Available,FA,0.0,0.0,0.0,-1.7325376588481793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.34915,2.5245,0.0,-13.1911,-5.570559999999999,0,10,0.0,0.0,0.0,0.0
6456,6661,None,Not Available,FA,0.0,0.0,0.0,-1.7325128082545858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8764,1.0232,0.0,-7.270150000000004,-4.070469999999999,0,10,94.0,0.0,0.0,0.0
6457,18105,None,Not Available,FA,0.0,0.0,0.0,-1.7238832098160226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.925,1.02295,0.0,-7.4769999999999985,-4.32761,0,10,0.0,0.0,0.0,0.0
6458,sa3018138,None,Not Available,FA,0.0,0.0,0.0,-1.7229985906005223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3253,3.02525,0.0,-12.237,-6.885806666666666,0,10,0.0,0.0,0.0,0.0
6459,sa3005397,None,Not Available,FA,0.0,0.0,0.0,-1.4731545248406475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.93515,1.02265,0.0,-8.6436,-3.6486150000000004,0,10,0.0,0.0,0.0,0.0
6460,sa3020756,None,Not Available,FA,0.0,0.0,0.0,-1.58743962372212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9261,0.5235,0.0,-7.075899999999999,-3.1631233333333326,0,10,0.0,0.0,0.0,0.0
6461,sa917985,None,Not Available,FA,0.0,0.0,0.0,-2.2358162300425346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9032,1.023,0.0,-8.472999999999999,-4.825629999999999,0,10,0.0,0.0,0.0,0.0
6462,sa3005216,None,Not Available,FA,0.0,0.0,0.0,-2.1756151808502375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4402,1.0236,0.0,-10.8514,-4.354621666666667,0,10,0.0,0.0,0.0,0.0
6463,sa3009519,None,Not Available,FA,0.0,0.0,0.0,-2.2716644150910645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.843,1.5244,0.0,-10.662600000000001,-6.466989999999999,0,10,0.0,0.0,0.0,0.0
6464,sa3010626,None,Not Available,FA,0.0,0.0,0.0,-2.2717779541238645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3711,2.525,0.0,-14.725750000000003,-6.143386666666666,0,10,0.0,0.0,0.0,0.0
6465,15488,None,Not Available,FA,0.0,0.0,0.0,-2.2737246098866772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.719315,1.4048070000000001,0.0,-9.379592500000001,-5.710132083333334,0,10,81.0,0.0,0.0,0.0
6466,sa3017779,None,Not Available,FA,0.0,0.0,0.0,-2.278790376892095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0262,1.02435,0.0,-11.5281,-4.621096666666666,0,10,0.0,0.0,0.0,0.0
6467,sa916829,None,Not Available,FA,0.0,0.0,0.0,-2.279248780205516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.341450000000002,1.02475,0.0,-9.932799999999999,-4.862613333333333,0,10,0.0,0.0,0.0,0.0
6468,sa3006699,None,Not Available,FA,0.0,0.0,0.0,-2.280107956787806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9247,1.5232,0.0,-10.518300000000002,-5.594175000000001,0,10,0.0,0.0,0.0,0.0
6469,sa945728,None,Not Available,FA,0.0,0.0,0.0,-2.281236437849089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.44685,1.02325,0.0,-10.492650000000001,-4.758095000000001,0,10,0.0,0.0,0.0,0.0
6470,sa3007809,None,Not Available,FA,0.0,0.0,0.0,-2.2874694351417038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.43235,1.02205,0.0,-10.018349999999998,-4.35039,0,10,0.0,0.0,0.0,0.0
6471,18135,None,Not Available,FA,0.0,0.0,0.0,-2.2911889386513664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.32615,0.5202,0.0,-7.0361,-5.0215250000000005,0,10,0.0,0.0,0.0,0.0
6472,sa3007991,None,Not Available,FA,0.0,0.0,0.0,-2.293156258612637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8268,1.0232,0.0,-8.606449999999999,-5.398258333333333,0,10,0.0,0.0,0.0,0.0
6473,sa3007851,None,Not Available,FA,0.0,0.0,0.0,-2.0810376858398936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.36055,1.52305,0.0,-9.080950000000003,-5.289528333333333,0,10,0.0,0.0,0.0,0.0
6474,sa3017257,None,Not Available,FA,0.0,0.0,0.0,-2.173109333995327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.42025,0.52245,0.0,-8.284450000000001,-3.8000033333333336,0,10,0.0,0.0,0.0,0.0
6475,sa3011249,None,Not Available,FA,0.0,0.0,0.0,-2.08023466734506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3817,2.52495,0.0,-12.790400000000002,-5.606533333333333,0,10,0.0,0.0,0.0,0.0
6476,19666,None,Not Available,FA,0.0,0.0,0.0,-2.263473866826855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.29635,1.5253,0.0,-10.26375,-5.730083333333333,0,10,0.0,0.0,0.0,0.0
6477,sa3019695,None,Not Available,FA,0.0,0.0,0.0,-2.0501603284158136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8337,1.024,0.0,-8.9376,-4.130163333333333,0,10,0.0,0.0,0.0,0.0
6478,23449,None,Not Available,FA,0.0,0.0,0.0,-2.050606766009191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.985025,1.3331292499999998,0.07412624999999999,-11.978556000000001,-3.72295,0,10,129.0,0.0,0.0,0.0
6479,sa3018251,None,Not Available,FA,0.0,0.0,0.0,-2.055307174102721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3781,2.0234,0.0,-11.385999999999997,-5.614526666666666,0,10,0.0,0.0,0.0,0.0
6480,sa3005098,None,Not Available,FA,0.0,0.0,0.0,-2.0583291277842504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3308,2.0244,0.0,-10.079150000000002,-6.059983333333332,0,10,0.0,0.0,0.0,0.0
6481,sa3007852,None,Not Available,FA,0.0,0.0,0.0,-2.064996488871609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.91155,1.0216,0.0,-8.378700000000002,-4.785706666666667,0,10,0.0,0.0,0.0,0.0
6482,8246,None,Not Available,FA,0.0,0.0,0.0,-2.0670344709085167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4192,1.524,0.0,-9.59465,-5.8537566666666665,0,10,113.0,0.0,0.0,0.0
6483,19191,None,Not Available,FA,0.0,0.0,0.0,-2.0695159959056504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9017,3.02445,0.0,-14.499550000000001,-7.439929999999999,0,10,0.0,0.0,0.0,0.0
6484,sa3003039,None,Not Available,FA,0.0,0.0,0.0,-2.071690601896308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.35165,1.52285,0.0,-10.935500000000005,-5.0058083333333325,0,10,0.0,0.0,0.0,0.0
6485,sa917415,None,Not Available,FA,0.0,0.0,0.0,-2.072228998745297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9074,1.52175,0.0,-9.95225,-4.6292833333333325,0,10,0.0,0.0,0.0,0.0
6486,sa915693,None,Not Available,FA,0.0,0.0,0.0,-2.0801005729088664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4151,1.523,0.0,-10.501850000000001,-5.083305,0,10,0.0,0.0,0.0,0.0
6487,sa3020797,None,Not Available,FA,0.0,0.0,0.0,-2.1785465474656265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.85385,2.02285,0.0,-9.320200000000003,-7.369359999999999,0,10,0.0,0.0,0.0,0.0
6488,sa1169801,None,Not Available,FA,0.0,0.0,0.0,-1.898712620214284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.34045,2.0217,0.0,-11.665500000000002,-5.498129999999999,0,10,0.0,0.0,0.0,0.0
6489,sa3017255,None,Not Available,FA,0.0,0.0,0.0,-2.269476135905062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.90345,0.52275,0.0,-8.549050000000001,-3.874486666666667,0,10,0.0,0.0,0.0,0.0
6490,19231,None,Not Available,FA,0.0,0.0,0.0,-1.621462317947776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.94755,1.02245,0.0,-9.30195,-3.4051750000000007,0,10,0.0,0.0,0.0,0.0
6491,sa3007713,None,Not Available,FA,0.0,0.0,0.0,-2.1802840343088357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.35215,1.52345,0.0,-9.554800000000002,-5.895116666666667,0,10,0.0,0.0,0.0,0.0
6492,sa827196,None,Not Available,FA,0.0,0.0,0.0,-2.187916734596175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.89645,0.5222,0.0,-8.66235,-3.28231,0,10,0.0,0.0,0.0,0.0
6493,sa3016949,None,Not Available,FA,0.0,0.0,0.0,-1.8857974987013593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8961,2.0219,0.0,-10.584299999999999,-6.026246666666666,0,10,0.0,0.0,0.0,0.0
6494,sa3007832,None,Not Available,FA,0.0,0.0,0.0,-1.8853549343517173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.88565,1.52425,0.0,-10.993000000000004,-5.286299999999999,0,10,0.0,0.0,0.0,0.0
6495,sa3014808,None,Not Available,FA,0.0,0.0,0.0,-1.8830333897576987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.87915,1.0218,0.0,-9.5236,-3.9172166666666666,0,10,0.0,0.0,0.0,0.0
6496,sa3017130,None,Not Available,FA,0.0,0.0,0.0,-1.882603074972471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.84465,1.079019,0.0,-9.876460999999999,-4.2984675,0,10,0.0,0.0,0.0,0.0
6497,sa3014795,None,Not Available,FA,0.0,0.0,0.0,-1.8786433097564028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4173,1.02185,0.0,-8.47615,-4.153375,0,10,0.0,0.0,0.0,0.0
6498,sa3004024,None,Not Available,FA,0.0,0.0,0.0,-1.8715793566850296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.48575,1.02325,0.0,-9.353050000000001,-4.239471666666667,0,10,0.0,0.0,0.0,0.0
6499,sa3016908,None,Not Available,FA,0.0,0.0,0.0,-1.896386383340949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.43285,1.0229,0.0,-9.143200000000002,-4.028575000000001,0,10,0.0,0.0,0.0,0.0
6500,sa3018181,None,Not Available,FA,0.0,0.0,0.0,-1.8073420755175518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.83275,3.52555,0.0,-11.5806,-7.466126666666667,0,10,0.0,0.0,0.0,0.0
6501,14862,None,Not Available,FA,0.0,0.0,0.0,-2.044192052761381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.86845,1.0238,0.0,-9.490500000000003,-4.297325000000001,0,10,0.0,0.0,0.0,0.0
6502,18873,None,Not Available,FA,0.0,0.0,0.0,-2.04972368246136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.41035,2.02245,0.0,-11.97445,-5.662920000000001,0,10,0.0,0.0,0.0,0.0
6503,sa3011339,None,Not Available,FA,0.0,0.0,0.0,-2.259289625928509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4256,0.5208,0.0,-8.970500000000001,-3.8535300000000006,0,10,0.0,0.0,0.0,0.0
6504,sa873274,None,Not Available,FA,0.0,0.0,0.0,-2.192788794232514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.37595,1.52255,0.0,-10.29955,-6.103025000000001,0,10,0.0,0.0,0.0,0.0
6505,sa917689,None,Not Available,FA,0.0,0.0,0.0,-2.1800598372264997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.35755,1.02265,0.0,-9.198150000000002,-4.5003166666666665,0,10,0.0,0.0,0.0,0.0
6506,sa3017502,None,Not Available,FA,0.0,0.0,0.0,-2.238520183343481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.89095,1.5245,0.0,-11.775149999999998,-5.8503033333333345,0,10,0.0,0.0,0.0,0.0
6507,sa3004680,None,Not Available,FA,0.0,0.0,0.0,-2.1942238707255415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.84,1.02495,0.0,-9.682800000000004,-4.614326666666667,0,10,0.0,0.0,0.0,0.0
6508,sa3008548,None,Not Available,FA,0.0,0.0,0.0,-2.1976772061742307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.34655,1.5232,0.0,-10.02115,-5.386006666666667,0,10,0.0,0.0,0.0,0.0
6509,sa3004701,None,Not Available,FA,0.0,0.0,0.0,-2.2031804037827656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3752,1.52445,0.0,-11.8032,-4.797653333333333,0,10,0.0,0.0,0.0,0.0
6510,sa3010124,None,Not Available,FA,0.0,0.0,0.0,-2.2041536678222133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.36725,0.52245,0.0,-7.626350000000004,-4.351565000000001,0,10,0.0,0.0,0.0,0.0
6511,12664,None,Not Available,FA,0.0,0.0,0.0,-2.209463160463889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.810200000000002,1.52305,0.0,-9.470300000000003,-5.87314,0,10,0.0,0.0,0.0,0.0
6512,sa3019302,None,Not Available,FA,0.0,0.0,0.0,-2.21034268407288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3874,1.52325,0.0,-10.1519,-5.155715000000001,0,10,0.0,0.0,0.0,0.0
6513,13259,None,Not Available,FA,0.0,0.0,0.0,-2.214694330306494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.45115,0.52275,0.0,-7.684249999999997,-4.751301666666666,0,10,0.0,0.0,0.0,0.0
6514,sa918539,None,Not Available,FA,0.0,0.0,0.0,-2.217860093188831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4521,0.5234,0.0,-8.019300000000001,-4.376146666666667,0,10,0.0,0.0,0.0,0.0
6515,17489,None,Not Available,FA,0.0,0.0,0.0,-2.218729470700324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8371,1.44333825,0.0,-9.443971000000001,-5.591483333333333,0,10,83.0,0.0,0.0,0.0
6516,23135,None,Not Available,FA,0.0,0.0,0.0,-2.2328056703216324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.87195,2.0242,0.0,-11.707850000000004,-6.184311666666667,0,10,98.0,0.0,0.0,0.0
6517,sa3002982,None,Not Available,FA,0.0,0.0,0.0,-2.187525939571232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9527,1.0225,0.0,-10.198750000000002,-4.804241666666667,0,10,0.0,0.0,0.0,0.0
6518,20231,None,Not Available,FA,0.0,0.0,0.0,-1.4683104305826342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.031095,1.803,0.0,-8.2178795,-5.142904166666667,0,10,69.0,0.0,0.0,0.0
6519,sa737451,None,Not Available,FA,0.0,0.0,0.0,-2.233328134815041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.94765,1.0231,0.0,-9.983450000000001,-4.76069,0,10,0.0,0.0,0.0,0.0
6520,sa3004483,None,Not Available,FA,0.0,0.0,0.0,-2.0845442931692424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9524,0.52245,0.0,-8.756,-3.9260133333333336,0,10,0.0,0.0,0.0,0.0
6521,sa3011122,None,Not Available,FA,0.0,0.0,0.0,-1.4600629590965364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4186,2.0236,0.0,-10.597450000000002,-5.159063333333335,0,10,0.0,0.0,0.0,0.0
6522,22224,None,Not Available,FA,0.0,0.0,0.0,-1.4627407042426475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.55242,1.79462,0.0,-8.061874400000004,-6.531916666666666,0,10,100.0,0.0,0.0,0.0
6523,sa3010143,None,Not Available,FA,0.0,0.0,0.0,-1.6230646863049443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.90015,0.52115,0.0,-6.3016999999999985,-3.5950600000000006,0,10,0.0,0.0,0.0,0.0
6524,14509,None,Not Available,FA,0.0,0.0,0.0,-1.593201965542474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.39445,2.02275,0.0,-10.071099999999998,-5.042283333333333,0,10,86.0,0.0,0.0,0.0
6525,sa3008619,None,Not Available,FA,0.0,0.0,0.0,-1.5942089460043742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4184,1.0238,0.0,-8.845249999999998,-3.5347816666666665,0,10,0.0,0.0,0.0,0.0
6526,sa3006177,None,Not Available,FA,0.0,0.0,0.0,-1.5945714236131936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4891,1.0236,0.0,-9.277150000000002,-3.6931200000000004,0,10,0.0,0.0,0.0,0.0
6527,sa3006796,None,Not Available,FA,0.0,0.0,0.0,-1.5646703500173034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8728,1.5236,0.0,-7.915550000000001,-4.7266233333333325,0,10,0.0,0.0,0.0,0.0
6528,sa918918,None,Not Available,FA,0.0,0.0,0.0,-1.5974395204918495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3352,1.02265,0.0,-7.431749999999999,-3.640193333333333,0,10,0.0,0.0,0.0,0.0
6529,16427,None,Not Available,FA,0.0,0.0,0.0,-1.605213613885153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.88355,2.5233,0.0,-12.286550000000004,-4.882754999999999,0,10,0.0,0.0,0.0,0.0
6530,sa3007834,None,Not Available,FA,0.0,0.0,0.0,-1.6127836622237122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.916366666666665,1.2359333333333333,0.0,-8.041199999999998,-4.2343111111111105,0,10,0.0,0.0,0.0,0.0
6531,sa3007624,None,Not Available,FA,0.0,0.0,0.0,-1.6156696186956871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8189,2.02165,0.0,-9.810199999999996,-5.096038333333334,0,10,0.0,0.0,0.0,0.0
6532,15036,None,Not Available,FA,0.0,0.0,0.0,-1.6189866851102181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.458125,0.9008895,0.00022230975,-7.311584,-3.9785466666666656,0,10,92.0,0.0,0.0,0.0
6533,sa3011245,None,Not Available,FA,0.0,0.0,0.0,-1.6194063815802358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.418,0.02135,0.0,-4.7559000000000005,-3.0098833333333337,0,10,0.0,0.0,0.0,0.0
6534,sa3008454,None,Not Available,FA,0.0,0.0,0.0,-1.6208915031769182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.876,1.52285,0.0,-8.740649999999999,-4.618081666666667,0,10,0.0,0.0,0.0,0.0
6535,20418,None,Not Available,FA,0.0,0.0,0.0,-2.089121878988634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5903,1.808495,0.0,-10.244047000000002,-5.5350325,0,10,86.0,0.0,0.0,0.0
6536,sa3014792,None,Not Available,FA,0.0,0.0,0.0,-1.6235448678838393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9565,1.0235,0.0,-8.755450000000002,-3.4258633333333335,0,10,0.0,0.0,0.0,0.0
6537,sa3009990,None,Not Available,FA,0.0,0.0,0.0,-1.5908422448550938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3051,2.52375,0.0,-9.845700000000003,-6.355594999999999,0,10,0.0,0.0,0.0,0.0
6538,7608,None,Not Available,FA,0.0,0.0,0.0,-1.6250581763214422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.85475,2.0246,0.0,-9.874349999999998,-5.586941666666666,0,10,86.0,0.0,0.0,0.0
6539,20339,None,Not Available,FA,0.0,0.0,0.0,-1.6264810801980896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.83565,1.52315,0.0,-8.7969,-4.0083850000000005,0,10,0.0,0.0,0.0,0.0
6540,19558,None,Not Available,FA,0.0,0.0,0.0,-1.6298169593768548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8902,1.1650106,0.0,-7.704596800000002,-4.158210666666667,0,10,95.0,0.0,0.0,0.0
6541,16459,None,Not Available,FA,0.0,0.0,0.0,-1.6300391004990467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.955400000000001,0.5232,0.0,-7.106350000000003,-3.07257,0,10,0.0,0.0,0.0,0.0
6542,sa3008290,None,Not Available,FA,0.0,0.0,0.0,-1.630219210457195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.96625,0.5213,0.0,-7.118100000000002,-3.261288333333334,0,10,0.0,0.0,0.0,0.0
6543,24681,None,Not Available,FA,0.0,0.0,0.0,-1.5994513921927707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.87034,1.5822720000000001,0.0,-12.057601600000002,-4.4595633333333335,0,10,100.0,0.0,0.0,0.0
6544,sa3007776,None,Not Available,FA,0.0,0.0,0.0,-1.5616930632833776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4394,1.0225,0.0,-8.91025,-3.110613333333333,0,10,0.0,0.0,0.0,0.0
6545,sa1115967,None,Not Available,FA,0.0,0.0,0.0,-1.5595000783972826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8909,2.02255,0.0,-10.551099999999998,-5.118711666666667,0,10,0.0,0.0,0.0,0.0
6546,14655,None,Not Available,FA,0.0,0.0,0.0,-1.5574654644504602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.29775,1.5224,0.0,-8.406100000000002,-4.174873333333332,0,10,0.0,0.0,0.0,0.0
6547,22192,None,Not Available,FA,0.0,0.0,0.0,-1.453328804031751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.40315,2.0235,0.0,-9.850149999999998,-4.86978,0,10,0.0,0.0,0.0,0.0
6548,10341,None,Not Available,FA,0.0,0.0,0.0,-1.455743026008256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.91285,1.0227,0.0,-7.40475,-3.6050833333333325,0,10,0.0,0.0,0.0,0.0
6549,6576,None,Not Available,FA,0.0,0.0,0.0,-1.5931897515267188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9226,0.52565,0.0,-6.313749999999999,-3.3160866666666666,0,10,0.0,0.0,0.0,0.0
6550,7836,None,Not Available,FA,0.0,0.0,0.0,-2.0818907327313374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4293,0.5223,0.0,-6.915349999999997,-4.8037633333333325,0,10,0.0,0.0,0.0,0.0
6551,15846,None,Not Available,FA,0.0,0.0,0.0,-2.1214548337978414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8311,2.8689999999999998,0.0,-11.193601333333328,-8.598911111111113,0,10,0.0,0.0,0.0,0.0
6552,sa3017781,None,Not Available,FA,0.0,0.0,0.0,-2.1152557844041215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.46195,1.5236,0.0,-11.266550000000004,-4.561753333333333,0,10,0.0,0.0,0.0,0.0
6553,sa3007244,None,Not Available,FA,0.0,0.0,0.0,-2.0996673054682113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.31855,2.021,0.0,-11.326349999999998,-5.469118333333332,0,10,0.0,0.0,0.0,0.0
6554,sa3014866,None,Not Available,FA,0.0,0.0,0.0,-2.1722853773019932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9791,1.0219,0.0,-8.793650000000001,-5.257768333333333,0,10,0.0,0.0,0.0,0.0
6555,sa3011554,None,Not Available,FA,0.0,0.0,0.0,-2.1661540558380894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3822,1.5213,0.0,-8.549150000000001,-6.420176666666666,0,10,0.0,0.0,0.0,0.0
6556,sa738180,None,Not Available,FA,0.0,0.0,0.0,-2.165734797546512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.44165,0.5226,0.0,-8.68395,-3.7534916666666667,0,10,0.0,0.0,0.0,0.0
6557,sa875233,None,Not Available,FA,0.0,0.0,0.0,-2.159199271094108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.896,1.0237,0.0,-9.8957,-4.595396666666667,0,10,0.0,0.0,0.0,0.0
6558,sa3006141,None,Not Available,FA,0.0,0.0,0.0,-2.158330107241367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.39155,1.0235,0.0,-9.6015,-4.905273333333333,0,10,0.0,0.0,0.0,0.0
6559,19695,None,Not Available,FA,0.0,0.0,0.0,-2.1567438413705045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.91115,2.0252,0.0,-8.62925,-9.083244999999998,0,10,80.0,0.0,0.0,0.0
6560,24763,None,Not Available,FA,0.0,0.0,0.0,-2.0454524215270053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.89,2.52425,0.0,-14.061150000000003,-5.727471666666666,0,10,110.0,0.0,0.0,0.0
6561,sa3019957,None,Not Available,FA,0.0,0.0,0.0,-2.1477903298933922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.548000000000002,1.0242,0.0,-11.429300000000003,-4.552530000000001,0,10,0.0,0.0,0.0,0.0
